text,label
link work,2
absolute terrible service schedule minute layover let plane door close,2
want know connect flight st cancel flightle assistance,2
believe understand flight originally book flight cancel flighted reschedule,2
tell change flight m ottawa airport not find reservation s wrong,2
wait plane hour land b c gate plane,2
aa delay mechanical issue sleet outside stuck change tire,2
take call like pat doyourjob,2
luggage delay look compensation know charge forgot,2
tell,2
customer non service sure,2
vacation budget blow bc lack communication use refer,2
yes work hope bag flight deliver home,2
let reuse ticket book vacation fly,2
say friend miss flight clearly sit plane amp cancel flighting flight home,2
reservation team fault bad decision feel bad reservation social medium team,2
awake pay wifi need laptop option wifi flight wasting,2
help hold change flight stick,2
cell phone record need check converse trust handle well,2
bad airline world yousuck horrible,2
customer service unbelievably bad phone hrs hung yr ppl x.,2
member break seat break tv break light lose bag gee thnx awesome job,2
$ cab ride dfw love get bag,2
hour flight delay phone min counting,2
flight pay $ load website functionally live streaming,2
oma mile destination customer service staff stressor come business,2
great help,2
well customer service airport,2
talk actual person help guy,2
pilot plead let boarding begin flight wait th flight attendant deny mission control grrrr,2
nope need little red stamp counter check wreck son,2
otis baggage claim happy nearly piss,2
land instead plan home suggest home,2
hung customer service wait min hold guess vacation happen website work,2
wait connected agent,2
airlines cable internet,2
offer room people,2
hire extra customer service rep minute wait time ask question fly airline thank,2
interesting agent tell sadly book passenger gate push,2
ok get far closed,2
example pay hotel amp food transport alternate city fly clear record alt flight,2
medical issue need change flight,2
thank remind easy fly agent sfo,2
seriously buy wd operating flight phoenix seat squeak w shift ground,2
companion pass flyer airline abuse airport,2
fly airways share nightmare story know fly,2
hello flight cancel flightle destinationdragon desk kci know fuck happen,2
miss goal inept male stewardess land not take,2
wait time baggage question minute crazy limit bag bring internationally,2
yes month get big snow storm flight cancel flightle,2
waste time airline automate message disappointing,2
hope charge flight handle influx call,2
read day travel change policy,2
delay flight miss flight arrive time,2
go customer service speak human asap thank,2
b c cc mile show mediocre combo cc amp airline,2
know flight detail bc need explore option unable bc site will let ongoing,2
site right fix site unusable,2
mean take let elite customer pay seat fill seat,2
frustrate change = seat early departure double layover course seat $ $ + + cust svc help,2
pretty hilarious want finish awful experience right,2
come line hold u help provide conf code,2
honest question -way ticket hub lax nd big city $,2
course intention issue lie lack response contact directly sit hold min,2
lose bag process break agent promise amp hold bag find wake w/ delivery fail,2
friend stick get help guy contact,2
tell customer service airport horrific exception o'hare,2
thank mention board ask person measure bag woman men ask,2
wait strand talk,2
say flight poor non communication unaccounted lose time amp lot frustrate flyer stand,2
plane stick will start weather relate passenger plane hrs,2
flight wait cause gate epicfail poorplanning,2
cancel flights flight send email text strand,2
manager tell write letter upset ticket leave get cancel flightle notice,2
website complete joke,2
not send tweet cover social medium complaint send message way resolve,2
worthless regular service bunch nothing idiot suck,2
nice partner ticket provide credit obvious purchase,2
dca baggage claim employee realize thank apology long way customerservice dca,2
not think say respond auto response wait auto response,2
love guy know pay prem wifi toplay ping terrible,2
tell pm bag lie,2
way airport will fix handle show problem say,2
travel question answer quickly online call help busy day,2
bad weather multiple cancel flight flight scare note time,2
absolutely terrible manage delay delay undelayed delay times office,2
sure happen status merger take place,2
option hold line busy plz try late flightr,2
return gate sticker oh look hear pilot clue sticker,2
come crew travel flight get well seat stick check bag crew bag get flight,2
thank uxzjpaid early bird sit,2
buy ticket seat change flight kid seat scatter plane,2
mean care sister assault flight,2
service?read open letter ceo.leave comment rt.http://t.co/oapiau,2
time wet clothe suit airport go pay cab,2
offer flight cancel flighted strand away home work,2
wife sick yr old twin wait line hrs agent agent say til,2
airline offer waiver good fight,2
horrible attitude staff delay level service respect expect,2
like system think like know work receive call audio,2
airline offer waiver good fight,2
rd connect flight delay amp unable speak real person,2
change flight phone system keep tell representative busy,2
insane craziness see today wait pilot jetblue,2
miss flight class enter admiral club happy dm fix,2
ticket issue whilst deliver customer,2
let directly correlate flightd chance replacement case know cost airline,2
flight delay time spent min tarmac reconsider future flight option,2
upgrade return leg receipt,2
u miss flight pay leg earn mile,2
lose luggage hold hrs phone wtf treat loyal passengers?#stranded,2
send email telling break 😢 sincerely hope help,2
nice talk agent catch w/ promotion amp hung,2
long delay boarding free drink gettingthirsty,2
fortunately window seat able scoot create space,2
watch bag abandon depart gate watched gt min owner return + min report,2
board flight sit runway o fun,2
track bag like disappear,2
site,2
tell know issue find will fix,2
pilot start flight announce arrival concern aboard,2
flight quality plane crappy aviation,2
plane sit hanger day numerous mechanical problem actually maintenance,2
try charge buck lower award ticket want hard earn point total,2
,2
send confirmation number home safe sound pay expensive service,2
update airport service,2
patient especially time fly,2
btw completely unable buy wifi flight scroll touch buy,2
hey flight pos leave early pos early,2
mean take let elite customer pay seat fill seat,2
confirm cross air car boat travel,2
sorry report stick hold notwheelsup,2
happen time pilot exit row treat customer well employee,2
miss point flight left hour allow late flight charge $ hrs,2
travel scl- feb sit complaint fa give real answer help,2
cust svc let slip previous cust svc lie supervisors amp corporate ph tix thx,2
bs guy door say door close minute back know fact people short,2
follow day unacceptable phone number,2
follow flight cancel flightle rebook online hold love flight info thank,2
worry initiative arrive early plan,2
hire extra customer service rep minute wait time ask question fly airline thank,2
love holy automate phone system go like option numerical shortcut,2
responsible replacing,2
robocall accept change will let connect agent wow,2
let real nice love awesome service u people work customer service line,2
spf record error cause e mail spam filter admin need fix,2
barrel sky piece metal operate company tiny tv work,2
good yr friendly sky relationship agent tell good military preboard,2
plane check bag,2
good seat pay customer board badcustomerservice,2
hey f*%#ed wknd day pass admiral club meal coupon free coke blank stare,2
book replace miss,2
apology r bad airline respond cudtomer,2
hear voucher mile credit international flight email,2
flt look reimburse car count cancel flight,2
confuse offer early flight cancel flightle ask fix,2
agent domestic check line people cancel flightle flight,2
know customer service sure know,2
frequent user u lose bag year problem staff rude 😢 bag,2
+ min ewr baggage claim stillnobag ridiculous,2
hold music suck,2
refuse unload luggage stick freeze weather w/o cold weather clothe,2
,2
incredibly frustrating emailed receive response,2
interview flight attendant person recruiter say lose file n come interview,2
follow day unacceptable phone number,2
ridiculous miss connect flight chuckhole runway shameful,2
oh lose luggage ridiculous angrybird where'smybag,2
airline well system inform client flight cancel flightle min 😒 👺 schedule,2
ridiculous want charge $ change flight multiple seat available flight need,2
website print boarding pass,2
care customer service run bot,2
scan inside plane ask people line plane go,2
stand cell announcement info thismosaicnothappy,2
try speak agent hrs cancel flightle flight rep busy ahold,2
kid anxious sit current setup warn seat change,2
lose bag cancel flightle flight center poor staff spread thin stress,2
patient annoy book travel online people wait phone,2
file agent airport unable pull information online site dmed detail,2
lose bag not reach human delivery driver say will carseat return help,2
actually flight cancel flightle,2
flight update email land info send flight losing biz,2
ok thing lose luggage worse,2
horrible job need rethink route unprofessional,2
hrs search flt find site amp book $ offer bc seg available lie falseadvertise,2
absolutely bad cust experienced yrs fly iah extremely rude poorservice travel,2
start fly fly,2
want send screen shot minute,2
hey flight pos leave early pos early,2
hs student stick flt xld u will rebook kid home use carrier alliance rulesshouldbend,2
know money,2
appreciate actually respond travel way tell coffee basic option,2
try change flight phone long wait cut x help,2
contact human apology letter yucki read soon,2
bs guy door say door close minute back know fact people short,2
slow boarding process experience rude customer service agent,2
delay winnipeg plane frozen fail connection tightconnection,2
u want helpful save trip plus parking info photo,2
delay hour manage lose bag happy,2
long day philly : pm flt cancel flighted notice message email nice platinums,2
aus bos site display field middle trip add rd,2
pnr number flight leg cancel flightle bad weather iatanbul reflight,2
pay actually fly deserve well service holder,2
disconnect strategy employee attitude ground liars united,2
flight sit tarmac min report input,2
bad experience time travel,2
life thank,2
respond quick fail hold hope book flight fail,2
merge aa yield error exact step navigate phone menu computer,2
stuck plane food plane need wait crew push plane good job aa,2
horrible flaw system waste get job amp family crazy,2
seriously wait plane flight leave pm leave plane great great,2
late flightr flight book corporate travel dept agent offer little help,2
wrong website,2
bad customer service call book flight poorcustomerservice usairwaysfflyer,2
hold airport cancel flight flight pay huge fee change flight,2
status agent gate rude unhelpful,2
will fly credit actually work free,2
expect high level customer service amp flight crew accurate information,2
fly u kiosk broken woman work ticket counter,2
luggage severely dent miss wheel come baggage claim agent think help,2
sit wait plane hour waste,2
consolation staff stellar hour+ delay encounter flight,2
follow miss bag,2
suck let plane phl,2
sit badly handle,2
list program complete joke company value loyal customer look airliner,2
think little weak sauce inflight entertainment hour flight,2
hope flight delay flight attendant come work nobackup,2
change flight important plz help,2
delay can't print piece paper,2
engine problem mechanic try fix problem safety well change plane,2
absurd wait min flight attendant assign flight,2
m wait answer,2
call result hrs hold time amp day wait check suspect code share fare investigate time waste,2
thank info try hrs luck flight dep today need change,2
change fee exact flight charge $ math add,2
hope miss connection look forward stick overnight team,2
baggage woman say blatimore plane morning find,2
assistance flight cancel flightle dfw hate job concern,2
great job achieve city,2
guys horrible,2
musician real dirty block get flight bass,2
hour maintenance delay enuf u charge $ /bag global service platinum mbr ur shit,2
appreciate shoutout confirmation code forward ur kind word code,2
tell tell actually reach mind hold will,2
screw time glad business,2
like refund flight delay flight time feel like make fun,2
onboard wifi bad taking minute send tweet table disappoint,2
take ~ cust care respond case request refund wi fi working update,2
agent update hint abandonment horrible experience passenger,2
ground crew dca late flight arrive evenlate,2
hard fly plane turn amp heading gate connection,2
delay baggage claim land hopefully bag break damage lose w c result complaint,2
share pilot passenger,2
appreciate send page long form amp limited character direct email,2
find problem avoid like plague tell find supervisor,2
say m follow get de iced haning runway clear,2
yes talk say central say bet mth,2
thx checking get phone hold long long wait hold ugh csfail,2
unfortunately help automate computer,2
wish luggage day pay way extra mess,2
learn flight cancel flightled.can't phone option assistance online suggestion,2
stop customer service,2
flight cancel flightle disappoint,2
link work,2
flight cancel flightle service agent offer non jet salt lake red eye hung,2
good try get safe soon,2
leave nd line standby land th priority member available seat,2
-st x tell travel advisory hrs hold amp disconnected will help,2
try call min phn wait mean miss option,2
okay look fear lose forever small item,2
+ hrs w bag return flight cancel flightle maybe couple people,2
service horrible straight answer ground agent,2
come help ^jp inconvience,2
look tasty go near sandwich,2
min avoidable non weather delay appreciation link well give,2
fine wonder money go,2
flight cancel flighted guy let,2
respond quick fail hold hope book flight fail,2
thank help take reply actually helpful,2
completely waste work day thank bad service bad,2
ur service shitty show wait pilot suppose come cancel flight,2
ideal okay better late flight,2
site work,2
baggage delivery delay unnecessarily chaotic disappointing long trip frequent traveler,2
let dm,2
late flightr neverontime brutal paymytab,2
not phone help award travel late flightr mile need raise,2
conference plan ahead run airport attempt,2
thank soon suppose leave,2
hold work,2
charge $ flight time fly,2
nd row- strand try return contact info- way rebook badcustomerservice,2
option get,2
find ridiculous tweeting receive response hour,2
thank reply box miss add bag,2
cancel flightle flight avail flight u say sell buy nd ticket u need refund,2
guy lose luggage suppose flight highly disappointed med clothe,2
yeah bag way usual actually get getting deliver kind nice sense,2
bummer card instead response,2
get old th th significant delay,2
route person sfo acceptable,2
wi fi break plane outage right plane,2
wifi slow point have,2
ask customer service phone number speak real person sort,2
schedule fly book online available,2
will answer phone frustrated answerthephone,2
worker rude tell dm cuz will good publicity,2
cancel flightle flight pay hotel,2
friend stick contact,2
find unfortunately helpful take info incase find,2
cost dollar flight cancel flightle food comp fly,2
flight agent wandered came look go charge personal phone txting,2
contd pm flite tonite think customer service u need fix,2
rule probably apply time shouldhaveflownjetblue,2
nope regular line multi x fast literally direct wheelchair stroller line,2
u safety high priority extend property totally nut,2
rep locate bag resolve issue,2
pay hotel car ride miss class pay k miss work tell talk,2
logan boarding gong lax carry enforcement coat = room bag u need well system,2
flight cancel flightle,2
fly u kiosk broken woman work ticket counter,2
get to love give st class upgrade b c flight delay flight delay ensure connection,2
traveler miss flight late flight check bag miss appointment lose business sfolax,2
internet great thing email executive company maybe respond timely manner,2
tell cust service,2
get email itinerary change phone new flight time work help,2
community want continue loyalty need well training,2
thank send update flight delay unbelievable,2
miss communication able home sure error,2
rude gate agent unacceptable amp passenger think time sw,2
attempt call hold feel confident,2
flight idea reschedule fix online talk agent answer,2
plane check bag,2
hold minute finally get retook form payment confirm reservation set try,2
zero clue job nobaggagefee,2
try desperately rebook mom flight wait hour callback get disconnect help,2
bad fly experience airline need lose customer,2
clt-&gt;sfo desert snack basket time,2
right thing need bag job ground painandsuffering,2
able hold system keep kick main menu,2
main supporter play portray homosexual partner perform gay wedding boycott,2
helpful try waive change fee,2
well find way charge time cash originally pay,2
stick cae need reflight booking problems flight possibly dm info,2
dm voucher pay $ car,2
consider continue point program receive perk continue bad customer service senseless,2
flight delay time flight officer pit ord hour delay date bademployeeproblem,2
flight cancel flightle week customer service 💩 💩 💩 💩,2
need work bag hotel time need,2
fact make customer pay choose seat try convince psychological trick color,2
wait day atl flight cancel flightle standby tell seat group show get,2
change aadvantage travel plan amp call help sea ur busy amp hang give,2
hope help th attempt resolution lose count transfer help mileageplus,2
patient especially time fly,2
stunned bag ground crew hour bag yard,2
flight land flight cmh iad night bag drive cmh,2
watch oscar right flight missingtheoscar,2
exactly hang hook,2
stand waiting bag load plane crew here#tiredcustomer,2
purchase ticket buy flight cancel flightle terrible customer service,2
try happen understand allrepresentativesbusy nooption,2
assure pleasant woman gate b life perfect hear,2
hey jetblue strand entire plane suppose get restless need well communication,2
hi experience entirely disgusting yes like assistance get compensate bag,2
quick let board plane sit runway clockwork scareway neverfail,2
hate,2
worstunitedflightsever iad mechanical problem take land fix delay wtfodd,2
fail divert stuck communication decision let 😞 😡 flight,2
yes unbelievable free fare lock,2
hope lose govt contract,2
hear help chance bump flight time close pm flight,2
flight delay problem,2
going rectify direct complaint department,2
flight cancel flightle bna reschedule travel fund account future use,2
customer service horrendous fly,2
flight delayed#connection help flight help email,2
hold seat flight delay flight go arrive time,2
report file like support active search pretty passive computer precious,2
come hrs gate leave baggage swa nightmare,2
worstunitedflightsever las mechanical problem switch aircraft delay,2
flight ricdfw cancel flightle amp hold w/ cust service -pm est answer,2
suck let plane phl,2
like try hate airline fee check bag mention ticket + rude agent 👿,2
will waive $ fee neptune use credit w/o pay fee nt destination use tic waivethefee,2
u help rebook passenger twitter dm thank,2
disappointment bag arrive keep hrs option,2
explanation ua são delay hearing crew,2
boarding flight captain inform exceed hrs regulation turn plane incredible,2
dear american hour hold time industry standard hear additional staffing weather,2
love respond positive tweet ignore problem w/ customer ask musician shameful,2
plenty available aa agent gate nearby unable help customer flight,2
excuse leave minor spend plastic chair action unite,2
flight + hrs air min turn usairwaysfail,2
super pay attention actual flier credit card holder,2
cancel flightle flight holiday give refund ewr,2
issue retweet pay fight ticket give standby instead,2
screw time glad business,2
thank apology bit flight hrs advance weather ridiculous,2
book flight start red eye lax bos recline seat lastflightwithyouever,2
cancel flighted flight amp flight feb. multiple flight,2
school trip include sleep airport different standby flight good,2
seriously flight delay single,2
guy suck spend phone link credit account,2
sister receive trip flt cancel flightle resched day,2
guess bragging fly choice unlike fly option,2
change flight explanation confirmation disappointed service,2
try understanding let handle situation guess wrong,2
thank make effort credit flight delay instead fwiw loweredexpectation,2
site clearly explain allow carry allow bos sense,2
advantage agent horrible wait hung rude agent,2
miss say goodbye friend cause crappy service swear hear end it.#americanairline,2
hold hour speak customer service rep heck customerservice,2
enjoy hold hour well client experience need,2
arrive minute early nice equipment ready waiting minute luggage far gain wipe,2
want love hold help understand switch loyalty program,2
long delay boarding free drink gettingthirsty,2
try wait list hourwaitsuck,2
flight delay usual home,2
frequent traveler treat coldly amp airline offer flight cancel flightle nolove,2
provide update flight strand crew plane,2
different departure time mind,2
wave step forward explain happen indicate need flight,2
gate wait information,2
tell min wait amp min horrible,2
train flight attendant manner decency,2
minute baggage claim sign luggage flight usairways- incompetence overwhelming,2
super frustrating folk united ticket honor unitedfail,2
nd time occur patient choice issue,2
appreciate great customer service service agent hang ask legitimate question,2
yes look ticket agent terminal dismiss miss chance flight,2
time solo female traveller pretty scary foreign place know belonging,2
ticket pende normal long want sure problem,2
h m wait bag hm flight delay plus hrs delay way fly,2
cancel flight flight late flightr agent claim new flight cancel flighted coworker get flight- delay,2
right guy charge air breathe,2
check trace information get number wrong phone number amp turquoise duffle bag black laptop bag,2
fit line yes pass feedback big downgrade,2
onhold try reservation nothappy,2
ph pat answer deny boarding sit gate employee totally suck,2
appreciate system busy have automated system hang helpful,2
go gate rate,2
pay economy plus boarding group gate check bag know well,2
kill human help,2
try view specific reservation amp take login page,2
thng wait explain situation responsibility,2
descend farce leave ewr go bad,2
guy real hold include hangup reach $,2
advantage deactivate think deactivate customer acct knowledge help,2
complete form doubt use care day vacation sure ua will feel responsibility,2
sufficiently sorry actually guess system presumably reproach reform,2
long day delay cross winterstorm whichisworsedenordfw,2
flight delay pilot spend phone agent phone,2
overbooke people bad,2
make total sense flight get seat amp overhead open board,2
bother respond customer service bad guy,2
well say plane app,2
phone waiting find luggage shameonyou,2
deodorant shampoo toothpaste like limit oz correct,2
know bag ridiculous bag,2
right use shuttle ticket shuttle flight probably go to miss pm,2
= bad booked w/ email confirm amp informed cancelled flightlation instruct mail write letter,2
like know easy way refund,2
-hrs tell guess apparently bag hrs,2
wonder people hate deal airline ridiculous inflexible policy need phone number resolution,2
click upgrade upgrade give,2
fly figure worth flight airways,2
true agent cause helpful thank make miss connection,2
need look handle flight company size protocol place help,2
seriously pay $ flight seat playing.it bad thing fly,2
stick,2
hit turbulence baby cry kid vomit flight attendant superhero,2
airport ready round home,2
hold minute wait talk flight tomorrow number,2
basically stick pay hide fee bump inferior flight come usairway merger,2
yes train customer service agent correct protocol receive different evrytime,2
rebooke original flight handle situation bad understatement,2
change flight cancel flightle,2
times hung finally send notification fixyourstuff,2
service philly unacceptable look well service ️ yr old not hard time,2
say hyperlinke,2
try speak agent hrs cancel flightle flight rep busy ahold,2
email address send issue guy screw rebooke flight wrong day help,2
thank ruin wedding anniversary delay reach home,2
reliable system find info say refund credit card,2
lose bag amp min hold tell eventually bag completely unacceptable,2
yeah happen pissed kind thing expect,2
ask waiver change fee flight book w past hrs rep rude tell try help,2
ask look change problem help,2
drop luggage repair damage hear,2
rubbish air hour late flight well cancel flightle,2
flight little disappointing unnecessary delay snow,2
flight rsw need wife + yr old sit option check,2
check online states status close mean able reach live person,2
handle phone unfortunately wipe entire trip displease,2
tell cust service,2
cancel flight flight precipitation scare ❄ ️ ❄ ️ ❄ ️,2
apology,2
go stop fly delays everytime time paperwork,2
thing know believe court anti consumer,2
travel advisory access international travel website--,2
hold try reschedule cancel flightle flight hold music stop answer reach rep,2
yo mom say hire staff accommodate audience learn lot,2
nice app actually inform flight delay,2
delay communication,2
go like,2
poor experience day ord chkin emp w/ cust wait asked speak w supervisor,2
flight lax rdu enjoy wait hour amp baggage claim bag,2
absolutely bad cust experienced yrs fly iah extremely rude poorservice travel,2
hold disconnected home interview,2
wait callback lack follow concern smh,2
unitedairline feedback benefit correct atrocious customer service good know,2
customer service hr delay coupon redeem website $ high price wait time min,2
oh ing text message receive entitled jackass friend,2
flight let look like clown give st class $,2
find unfortunately helpful take info incase find,2
load plane hour late flight mind sit minute,2
bad trip wish pilot let plane pm st delay pm sit runway,2
kill sche flight board min arrive genious,2
bother cater dog food eat,2
worst airline time 😡 😡 😡,2
say web site u fly directly dub try book say stop,2
change fee request hour phone team tell backlog awful,2
tell $ pay amp confirm flight cost $ cash airport hour flight ripoff nosupport,2
try reach evening cancel flight flight bad customer service,2
hear new flight tap pay reader accept think impossible amp certainly compliant,2
past tense help miserable usual,2
drop amp min rep bad online phone amp person,2
terrible,2
bump people flight minute takeoff flight overbooke fail,2
hey let flight gate hour late flight fate kid board,2
r rebooke get conflict info abt baggage y extra plane battery hand y compe admiral club hr wait,2
check united app valuable use app remove long status equipment,2
credit right account instead have separate sign pretty ridiculous,2
book flight sept good price check € cheap con unhappy customer ripoff,2
timely bag miss flight people need undie morning,2
wait answer 😩,2
real live person talk person luggage lose vacation wreck,2
look like talk customer service,2
normal receive reply baggageissue smh,2
look fare return companion flight understand additional $ fee necessary,2
little late flight suck agent happy offer available option,2
frustrate early bird day ticket release get mid b ticket spend $,2
clueless aa wait hear refund cancel flightle flight amp hold hr min,2
online resource time clearly information age,2
call flight need help bad noexcusesaccepted,2
agent hook alternate flight way prevent constant issue rock,2
inspire start airline combat weak ass airline sick shit,2
answer phone poor,2
forgot add bag probably go sit miss connection,2
rude gate agent aa lga temper check bag fit inside sizer,2
flight go delay epicfail,2
awful customer service conflict service outrageous,2
thank help take reply actually helpful,2
sit cesspool germ ground hour,2
thank make check bag space flight attendant dirty look,2
answer fast mean hang,2
flight plan delay computer crash,2
stop ur bs promos ✈ ️anywhere start $ $ cle nothanks,2
flight passenger stick plane philly gangway hear pilot,2
check lie final destination check,2
say connect song dance weather call day wasteoftime,2
point flight suck shit,2
hd hr min flgt dca msy cancel flightle try hold minssss,2
love respond positive tweet ignore problem w/ customer ask musician shameful,2
check bag bag handler break suitcase steal camera bag return trash bag,2
taxi dfw airport min state min past depart gate need deice wow amp untrue,2
unable book travel right website app help,2
issue travel advisory inch snow,2
nice know pay seat sell seat buy rd seat good scam scam,2
rude unprofessional helpful helping try home aaadvantage loyal aa customer dissatisfy,2
submit complaint need compensate long,2
disappoint service level staff communication bummer,2
stop relationship greedy heartless long term relationship,2
fix reservation phone system weather backup possibly goodgriefpeople,2
strand hour chance cracker service team provide meal,2
amp home ground pastmypatienceexpirationdate,2
app suck ball compare,2
people get pretty tired action solve problem plus missing day vacation skiing,2
help complaint ticketed passenger available seat schedule leave today,2
try hard frustrated get response email phone aa owe $ claim,2
drop luggage repair damage hear,2
give tix birthday,2
flight delay time issue,2
love shit people try loyal screw way till stay away,2
get to love swa responsiveness huh,2
plane disgusting ashamed disgusting ew,2
bad,2
plane think deserve know mechanical issue flight delay,2
wife flight cancel flighted,2
try enter rapid reward contest link facebook browser keep pop security warning,2
understand plane available day till departure unacceptable,2
break want responsibility bad customer medium filmcrew nytime,2
get text flight cancel flightle help,2
hour policy- call say report soon change notice soon,2
cool weather delay etc lie deceive passenger change reprehensible yousuck,2
worry send letter expect compensation fly twice w guy,2
loose lot business not believe nt apply card live,2
try reservation desk expect,2
male flight attendant play game call big mid,2
sure ticket include check bag charge extra completely unanticipated,2
inbound flight dep time get close push min hrs,2
fortunately window seat able scoot create space,2
right miss connection hour lose bag,2
people counter helpful sitting,2
understand weather fault ur cs reps atrocious happy fly w/ u,2
logan boarding gong lax carry enforcement coat = room bag u need well system,2
unacceptable know pilot able complete trip waste time,2
problem flight ny,2
wait min baggage flight service suspend drink 😕,2
clt know runway issue inbound flight delay connection leave stick,2
right tropic air san pedro door elect amp appoint hack,2
food serve aa vile gross entire cabin eat meal survey flight crew gross,2
request online refund option deny say ticket hope understand problem approach,2
direct message go help,2
point merger business turn profit anymore,2
phone support rebooke orig flt,2
difference responsible position,2
get old th th significant delay,2
engineer design door frame extend plane seat force sit,2
husband order drink screen come,2
u texte flight sd tmrw cancel flightle try help flight,2
customer feel like stick airline jet blue travel work see $,2
airline rate get work cut bc treat customer like garbage,2
go purchase flight begin process point go help,2
m plane sure mean sitting story failure fly guy,2
yes take day bag deliver missed day skiing,2
wait,2
need rebook agent help,2
change hour take online thrilled agent,2
bad customer service thinking move,2
agent aware clearly,2
able locate insane trust pay look thing lose,2
min answer wife baby need flight arrive hrs prior help,2
employee gate min boarding like u expect ur customer competent company like ur rival,2
min hold finally hang ridiculous wait time assist reservation,2
flt aa get cncle not hold alternate arrangement plz help,2
handle find tkt floor drop way wheelchair podium,2
bag wrong,2
cost ticket cost purchase new ticket,2
delay understandable look time flight boarding time weird,2
additionally husband pay tv service amp stop work halfway flight,2
drop bag desk guy rude customer face person meet child shock,2
st late flight plane miss flight crew maintenance problem gate switch time customer service,2
hilarious,2
finally hang able needed customer service eventually,2
damn delay,2
hopefully help future different procedure discover theft soon,2
definitely note stole,2
,2
try change reservation get extremely frustrated try airline,2
wifi come,2
hate bump seat select amp row move seat flt nonupgrade,2
cancel flightle hold hrs miss chance home,2
ton problem get bag give run,2
flt move need move road will well flight thank,2
accord dca recover nicely snow flight,2
website fuck instead $ yesterday $ today thank,2
stick min wait load baggage ridiculous,2
airtran credit tell email,2
come help ^jp inconvience,2
,2
care happen passenger plane contact police dept,2
maybe stop tell people wrong info customer service call,2
aa delay mechanical issue sleet outside stuck change tire,2
discover bill $ reschedule flight cost lose work,2
ask new colleague handle expect check complaint inbox,2
notification staff board accurate departure time,2
inadequate accident,2
cost $ change city origin flight cost $ customerservicefail,2
get to pay broke homegirl ✈ ️ 📱,2
hold baggage wait,2
terminal food open early like recommend eat,2
somebody reservation talk human computer system put phone,2
bad customer service,2
scheduling skill fail delay go nearly tell snowbound pbi,2
issue think train amp information help great ppl service need switch individual group well,2
tick,2
return jet,2
try speak agent flight aa help,2
yes get robotic answer,2
luggage find luggage scan final destination way know,2
flt goin st tell plane come hangar gate change know wat plane get,2
tell ground stop o'hare land stop blame,2
know lose baggage portal work mobile,2
old miss connection sleep hotel dime rub wrong way,2
stand buy tix base confirm flight good confirmation change,2
schedule fly book online available,2
change online check online hrs hold btw charge $,2
run reply unacceptable running time,2
offer flight tuesday ask book instead,2
pretty hilarious want finish awful experience right,2
single answer personnel hour wait apology explanation,2
receive long amp detailed complaint letter soon long story short fly,2
service awful pay extra dollar suppose dissatisfied mad,2
complete lack faith company shame think tell challenge,2
good know set traveler min stand waiting min pass,2
customer service ment try quoting policy effective customer service,2
page o'head good hold + min,2
guy kill,2
stick ramp computer system crash,2
reservation online receive confirmation email bank say transaction go u help,2
rqstd upgrade mint tell point turn $ bcz point trueblue,2
shit fix jump close bloody fucking emergency exit,2
horrible job need rethink route unprofessional,2
thank tell flight cancel flightle help ruin birthday worstcustomerservice,2
yes say bag deliver local number say open ask main cust service get hang,2
thank leave y o grandma strand connect flt wait fly,2
yep twice case d number assign try screen say thank submit request,2
captain say pm flight delay weather depart failagain,2
"help good agent fix list website unavailable""to book false advertising",2
bag miss land hour ago help,2
run piece shit airline thank ruin aa,2
guy need educate employee pink tag stop lose guitar thousandth time,2
complete form doubt use care day vacation sure ua will feel responsibility,2
wait airplane total flight usually happen,2
dme,2
husband suppose fly rdu iad iad fra leave hour cancel flighted flight hr wait phone,2
rebooke suck big time crappy layover customer service sub par,2
update flight say mechanical issue disclose,2
respond friend respond directly,2
flight bad flight attendant know plane equip power outlet seat,2
hi excite $ lga-&gt;dal deal- try book week amp page load thx,2
seat entertainment system accept credit card apostrophe surname apostrophefail,2
u safety high priority extend property totally nut,2
flight dfw cancel flightle landing fine completely arbitrary,2
let assure travel time hm hm timezone accuratetraveltime rdtimethishashappene,2
freakin,2
mother overhear personnel ask attendant passenger know go attendant say,2
hold try reschedule cancel flightle flight hold music stop answer reach rep,2
guy u serve drink til need awheelchair plane important assaulted woman,2
horrible flaw system waste get job amp family crazy,2
tarmac hour go miss ride help helpimstuck united,2
thank apology bit flight hrs advance weather ridiculous,2
u give scotch rock control drunk let sister change seat group,2
process purchase ticket price change unbelievable,2
nice try hear crew whisper hotel probably think work,2
service get worse bad fly wait nd aircraft plan,2
tell number leave airport negligent pilot staff,2
unbelievable unacceptable gate upset day,2
guy atrocious far well service silver platinum switch delta,2
st flight mechanical issue wait minute help customer service help management,2
bad service delay flight plus miss bag employee rude 😡 😡,2
price cache book flight refreshed page amp price jump 😑,2
terminal customer service area,2
lose bag amp min hold tell eventually bag completely unacceptable,2
spend money ticket update plane flight maintenance issue,2
guy need well communication customer rude unprofessional,2
aa airplane sit hrs mechanical problem btw aa desk unorganize,2
fill form receive response expect remedy travel airline member,2
process end wait reply pathetic customerservice,2
hard bad time sure shoot,2
big company happy customer cost delay oh mention,2
absolute bad airline woman inconvenience maintenance issue stick over- care give,2
spend $ choppy feed americanairlinesfail iwantmymoneyback,2
miss day,2
absolutely horrible customer service person suppose immediately disconnect,2
ask reimbursement maybe mile add account inconvenience money spend,2
urgent,2
word 😢,2
